epoch,accuracy,loss,val_accuracy,val_loss
0,0.7794522047042847,0.7146180272102356,0.3178955614566803,6.865161895751953
1,0.8133271336555481,0.5847439765930176,0.31815680861473083,5.0146164894104
2,0.8603315353393555,0.44754233956336975,0.6898325085639954,0.8111917972564697
3,0.8632623553276062,0.4354165494441986,0.9076111912727356,0.3119814693927765
4,0.8679704070091248,0.41231995820999146,0.9143155813217163,0.2735382616519928
5,0.8829241991043091,0.3647891879081726,0.9217597842216492,0.25164225697517395
6,0.8823497891426086,0.38186216354370117,0.9023576974868774,0.3193432688713074
7,0.8774253129959106,0.3891052305698395,0.9150693416595459,0.2557249963283539
8,0.8960855603218079,0.32654035091400146,0.927061915397644,0.23509034514427185
9,0.9075487852096558,0.27951717376708984,0.9265181422233582,0.24543046951293945
10,0.9108641743659973,0.2782996594905853,0.9334769248962402,0.22005410492420197
11,0.9054700136184692,0.29686036705970764,0.929779589176178,0.24542444944381714
12,0.9150059819221497,0.2689434587955475,0.9244605898857117,0.22565963864326477
13,0.9135026335716248,0.2741507887840271,0.9370906352996826,0.2178344428539276
14,0.9239336252212524,0.23297862708568573,0.9259124994277954,0.24021275341510773
15,0.8989995718002319,0.2949858009815216,0.8905137181282043,0.3431173264980316
16,0.9204893708229065,0.24806936085224152,0.9361161589622498,0.20442666113376617
17,0.9220203161239624,0.23867596685886383,0.9417188167572021,0.19392462074756622
18,0.9318811297416687,0.21326443552970886,0.9205737709999084,0.21918191015720367
19,0.9252030253410339,0.22537820041179657,0.9339754581451416,0.2154630571603775
20,0.9173867106437683,0.25504133105278015,0.9358475804328918,0.1987319439649582
21,0.9330000877380371,0.2087894231081009,0.9423530697822571,0.17672397196292877
22,0.9203845858573914,0.2578850984573364,0.9383407831192017,0.1989818513393402
23,0.9297001957893372,0.21744313836097717,0.9423651695251465,0.17738544940948486
24,0.9414390921592712,0.18515509366989136,0.9465592503547668,0.16737765073776245
25,0.9448770880699158,0.16626635193824768,0.9475526213645935,0.18017180263996124
26,0.936125636100769,0.19151106476783752,0.9378049373626709,0.18270903825759888
