epoch,accuracy,loss,val_accuracy,val_loss
63,0.9850755333900452,0.043020203709602356,0.9786040186882019,0.06335311383008957
64,0.9862908124923706,0.03722837567329407,0.9790217876434326,0.06093534454703331
65,0.9863989949226379,0.036758363246917725,0.9791820049285889,0.06069581210613251
66,0.9864091277122498,0.037008292973041534,0.9797284603118896,0.05730152875185013
67,0.9871528148651123,0.03421534597873688,0.9792201519012451,0.061081115156412125
68,0.9871813058853149,0.03400203585624695,0.9791257381439209,0.061422139406204224
69,0.9869338870048523,0.03481711074709892,0.9781352281570435,0.06495556235313416
70,0.9854649305343628,0.03968542441725731,0.9779318571090698,0.07860228419303894
71,0.9877837896347046,0.03202713653445244,0.9798502326011658,0.060932859778404236
72,0.9868902564048767,0.03534919396042824,0.9786571860313416,0.0640237107872963
73,0.9760880470275879,0.06590161472558975,0.9756112098693848,0.08062463253736496
74,0.9780330061912537,0.058960407972335815,0.9658805727958679,0.0969884842634201
75,0.9818808436393738,0.052681028842926025,0.9778884649276733,0.06486491858959198
76,0.9866045713424683,0.036638591438531876,0.9785911440849304,0.06262490898370743
77,0.9878206849098206,0.033533886075019836,0.9794229865074158,0.060058288276195526
78,0.9874598383903503,0.034528568387031555,0.9798007607460022,0.05838113650679588
79,0.987678050994873,0.03412530943751335,0.9804784655570984,0.05643436312675476
80,0.9882605075836182,0.032535262405872345,0.9793440699577332,0.05990733206272125
81,0.9858939051628113,0.040627580136060715,0.9794464111328125,0.060631442815065384
82,0.9875101447105408,0.033361054956912994,0.9793519377708435,0.06149686500430107
83,0.9889043569564819,0.029797371476888657,0.9795731902122498,0.05992862954735756
84,0.9880281090736389,0.031844522804021835,0.9796534776687622,0.060396380722522736
85,0.9886361956596375,0.03121778927743435,0.979399561882019,0.06013360619544983
86,0.9885488152503967,0.03152693063020706,0.9793543219566345,0.06092342361807823
87,0.9886379837989807,0.030541574582457542,0.9802253842353821,0.057082466781139374
88,0.989599347114563,0.02769644372165203,0.980592668056488,0.056524887681007385
89,0.9893506765365601,0.028040776029229164,0.9806055426597595,0.05689246207475662
90,0.9881994128227234,0.04062585532665253,0.9806710481643677,0.05727582424879074
91,0.9888439774513245,0.030956562608480453,0.9802182912826538,0.05757506191730499
92,0.9892739057540894,0.028681058436632156,0.9808126091957092,0.05629483982920647
93,0.9893024563789368,0.028752947226166725,0.9807071089744568,0.05693479999899864
94,0.9879717230796814,0.03251802176237106,0.9810506701469421,0.05657254531979561
95,0.9893957376480103,0.028213487938046455,0.980650007724762,0.05797145515680313
96,0.9895147681236267,0.028033362701535225,0.9808423519134521,0.05728050693869591
97,0.9889779686927795,0.03044741414487362,0.9804929494857788,0.058041878044605255
98,0.98882657289505,0.02970190905034542,0.9803453683853149,0.05868498608469963
99,0.9889499545097351,0.03081652894616127,0.9810275435447693,0.05657583102583885
100,0.9895182847976685,0.02897537872195244,0.981107771396637,0.0562826432287693
101,0.9899967908859253,0.027016837149858475,0.9809051752090454,0.05716818943619728
102,0.9899493455886841,0.026675770059227943,0.9808723330497742,0.05686970800161362
103,0.9897559285163879,0.027559351176023483,0.981022298336029,0.056952156126499176
104,0.9896268844604492,0.028323281556367874,0.9807315468788147,0.056993965059518814
105,0.9899407029151917,0.02690313383936882,0.9809154868125916,0.05643323436379433
106,0.9900956749916077,0.026586497202515602,0.9808894395828247,0.05688938498497009
107,0.9901508092880249,0.026617158204317093,0.9808057546615601,0.057228922843933105
108,0.9898282289505005,0.027252197265625,0.980895459651947,0.05688564106822014
109,0.9894314408302307,0.028230398893356323,0.9808502197265625,0.05673655867576599
110,0.9900243282318115,0.026533517986536026,0.9806071519851685,0.057899195700883865
111,0.9899642467498779,0.027181275188922882,0.9808186292648315,0.05703946575522423
112,0.989776074886322,0.027228588238358498,0.9806768298149109,0.05731932073831558
113,0.9903883337974548,0.025200996547937393,0.980866014957428,0.05727453902363777
114,0.9897509813308716,0.027957042679190636,0.9810830354690552,0.05624358355998993
115,0.98792564868927,0.03653005510568619,0.9806660413742065,0.05706432834267616
116,0.9900522828102112,0.02697041630744934,0.9807376265525818,0.056952670216560364
117,0.9888557195663452,0.0313861109316349,0.9807941913604736,0.05647718161344528
118,0.9896489977836609,0.029074447229504585,0.9808825850486755,0.05649586394429207
119,0.989323079586029,0.028443947434425354,0.9804756045341492,0.05781884863972664
120,0.989723801612854,0.02743247151374817,0.9805116057395935,0.05795590206980705
121,0.989713728427887,0.028069283813238144,0.9806295037269592,0.05733945593237877
122,0.9893105030059814,0.029123932123184204,0.9806747436523438,0.05722692981362343
123,0.9893015027046204,0.028997547924518585,0.9806497693061829,0.05752275884151459
124,0.9897487759590149,0.027416368946433067,0.9808439016342163,0.05708347633481026
125,0.9901068806648254,0.026277592405676842,0.9807378649711609,0.05721033364534378
126,0.9901601672172546,0.02624986693263054,0.9807047247886658,0.057173654437065125
127,0.9897438287734985,0.0277048759162426,0.9805192351341248,0.05765923112630844
128,0.9901261925697327,0.025963127613067627,0.9808059930801392,0.057253457605838776
129,0.9893563389778137,0.0286752637475729,0.980532705783844,0.058045823127031326
130,0.9899104237556458,0.027414686977863312,0.9807676076889038,0.056933119893074036
131,0.9900529980659485,0.027239246293902397,0.9807242155075073,0.057504501193761826
132,0.9880044460296631,0.03349253162741661,0.9807881116867065,0.05695544183254242
133,0.9902101755142212,0.02583872340619564,0.9809457063674927,0.05634835734963417
134,0.9894145727157593,0.02843107096850872,0.9806379079818726,0.057352468371391296
